timestamp,pv_kW,load_kW,DHI,DNI,GHI,Wind Speed,Temperature,Pressure
2024-01-03 14:30:00+00:00,47369.1,23286500.0,61,847,369,0,6.4,899
2024-01-03 14:40:00+00:00,45182.0,23542000.0,58,836,345,0,6.2,899
2024-01-03 14:50:00+00:00,42648.7,23823000.0,56,817,319,0,6.1000000000000005,899
2024-01-03 15:00:00+00:00,14713.1,24166500.0,162,14,167,0,5.9,899
2024-01-03 15:10:00+00:00,12135.2,24584000.0,138,7,140,0,5.6000000000000005,899
2024-01-03 15:20:00+00:00,33602.8,24764500.0,49,744,235,0,5.4,899
2024-01-03 15:30:00+00:00,29894.6,24812000.0,46,706,204,0,5.1000000000000005,899
2024-01-03 15:40:00+00:00,25981.5,24959000.0,44,658,174,0,4.9,899
2024-01-03 15:50:00+00:00,22188.7,25040500.0,41,613,145,0,4.6000000000000005,899
2024-01-03 16:00:00+00:00,18127.7,25123000.0,36,559,116,0,4.4,899
2024-01-03 16:10:00+00:00,14232.0,25128500.0,32,500,88,0,4.3,899
2024-01-03 16:20:00+00:00,9810.47,25109500.0,26,421,62,0,4.2,899
2024-01-03 16:30:00+00:00,5541.03,25038500.0,20,323,38,0,4.1000000000000005,899
2024-01-03 16:40:00+00:00,2546.48,25037500.0,13,223,19,0,4.0,899
2024-01-03 16:50:00+00:00,0.0,24917000.0,0,0,0,0,3.9,899
2024-01-03 17:00:00+00:00,0.0,24658000.0,0,0,0,0,3.8,899
2024-01-03 17:10:00+00:00,0.0,24624500.0,0,0,0,0,3.8,899
2024-01-03 17:20:00+00:00,0.0,24457500.0,0,0,0,0,3.7,900
2024-01-03 17:30:00+00:00,0.0,24263500.0,0,0,0,0,3.7,900
2024-01-03 17:40:00+00:00,0.0,24188000.0,0,0,0,0,3.7,900
2024-01-03 17:50:00+00:00,0.0,24049500.0,0,0,0,0,3.6,900
2024-01-03 18:00:00+00:00,0.0,23959500.0,0,0,0,0,3.6,900
2024-01-03 18:10:00+00:00,0.0,23743500.0,0,0,0,0,3.5,900
2024-01-03 18:20:00+00:00,0.0,23565500.0,0,0,0,0,3.5,900
2024-01-03 18:30:00+00:00,0.0,23336000.0,0,0,0,0,3.4000000000000004,900
2024-01-03 18:40:00+00:00,0.0,23341000.0,0,0,0,0,3.3000000000000003,900
2024-01-03 18:50:00+00:00,0.0,23186500.0,0,0,0,0,3.2,900
2024-01-03 19:00:00+00:00,0.0,22895500.0,0,0,0,0,3.2,900
2024-01-03 19:10:00+00:00,0.0,22728000.0,0,0,0,0,3.1,900
2024-01-03 19:20:00+00:00,0.0,22494000.0,0,0,0,0,3.1,900
2024-01-03 19:30:00+00:00,0.0,22437000.0,0,0,0,0,3.1,900
2024-01-03 19:40:00+00:00,0.0,22365000.0,0,0,0,0,3.1,900
2024-01-03 19:50:00+00:00,0.0,22332500.0,0,0,0,0,3.0,900
2024-01-03 20:00:00+00:00,0.0,22071500.0,0,0,0,0,3.0,900
2024-01-03 20:10:00+00:00,0.0,21887500.0,0,0,0,0,3.0,901
2024-01-03 20:20:00+00:00,0.0,21821000.0,0,0,0,0,3.0,901
2024-01-03 20:30:00+00:00,0.0,21693500.0,0,0,0,0,3.0,901
2024-01-03 20:40:00+00:00,0.0,21684500.0,0,0,0,0,2.9000000000000004,901
2024-01-03 20:50:00+00:00,0.0,21591000.0,0,0,0,0,2.9000000000000004,901
2024-01-03 21:00:00+00:00,0.0,21514000.0,0,0,0,0,2.9000000000000004,901
2024-01-03 21:10:00+00:00,0.0,21553000.0,0,0,0,0,2.9000000000000004,901
2024-01-03 21:20:00+00:00,0.0,21609500.0,0,0,0,0,2.9000000000000004,901
2024-01-03 21:30:00+00:00,0.0,21817000.0,0,0,0,0,3.0,901
2024-01-03 21:40:00+00:00,0.0,21964500.0,0,0,0,0,3.0,901
2024-01-03 21:50:00+00:00,0.0,22084000.0,0,0,0,0,3.0,901
2024-01-03 22:00:00+00:00,0.0,22175500.0,0,0,0,0,3.0,901
2024-01-03 22:10:00+00:00,0.0,22294000.0,0,0,0,0,3.0,901
2024-01-03 22:20:00+00:00,0.0,22368500.0,0,0,0,0,2.9000000000000004,901
2024-01-03 22:30:00+00:00,0.0,22484000.0,0,0,0,0,2.9000000000000004,901
2024-01-03 22:40:00+00:00,0.0,22600500.0,0,0,0,0,2.8000000000000003,901
2024-01-03 22:50:00+00:00,0.0,22798000.0,0,0,0,0,2.8000000000000003,901
2024-01-03 23:00:00+00:00,0.0,23036000.0,0,0,0,0,2.7,901
2024-01-03 23:10:00+00:00,0.0,23438500.0,0,0,0,0,2.7,901
2024-01-03 23:20:00+00:00,0.0,23656000.0,0,0,0,0,2.6,901
2024-01-03 23:30:00+00:00,0.0,23819500.0,0,0,0,0,2.5,901
2024-01-03 23:40:00+00:00,0.0,23962000.0,0,0,0,0,2.4000000000000004,901
2024-01-03 23:50:00+00:00,0.0,24224000.0,0,0,0,0,2.4000000000000004,901
2024-01-04 00:00:00+00:00,0.0,24415500.0,0,0,0,0,2.3000000000000003,901
2024-01-04 00:10:00+00:00,0.0,24797000.0,0,0,0,0,2.3000000000000003,901
2024-01-04 00:20:00+00:00,0.0,25139000.0,0,0,0,0,2.2,901
2024-01-04 00:30:00+00:00,0.0,25498000.0,0,0,0,0,2.2,901
2024-01-04 00:40:00+00:00,0.0,25867500.0,0,0,0,0,2.2,901
2024-01-04 00:50:00+00:00,0.0,26253000.0,0,0,0,0,2.1,901
2024-01-04 01:00:00+00:00,0.0,26677500.0,0,0,0,0,2.1,901
2024-01-04 01:10:00+00:00,0.0,26973000.0,0,0,0,0,2.1,901
2024-01-04 01:20:00+00:00,0.0,27381000.0,0,0,0,0,2.0,901
2024-01-04 01:30:00+00:00,0.0,27602000.0,0,0,0,0,2.0,901
2024-01-04 01:40:00+00:00,0.0,27688500.0,0,0,0,0,2.0,901
2024-01-04 01:50:00+00:00,0.0,27742500.0,0,0,0,0,1.9,901
2024-01-04 02:00:00+00:00,0.0,27737000.0,0,0,0,0,1.9,901
2024-01-04 02:10:00+00:00,0.0,27637000.0,0,0,0,0,1.8,901
2024-01-04 02:20:00+00:00,0.0,27600000.0,0,0,0,0,1.8,901
2024-01-04 02:30:00+00:00,0.0,27542500.0,0,0,0,0,1.7000000000000002,901
2024-01-04 02:40:00+00:00,0.0,27492000.0,0,0,0,0,1.6,901
2024-01-04 02:50:00+00:00,0.0,27432500.0,0,0,0,0,1.6,901
2024-01-04 03:00:00+00:00,0.0,27343500.0,0,0,0,0,1.5,902
2024-01-04 03:10:00+00:00,0.0,27253000.0,0,0,0,0,1.4,902
2024-01-04 03:20:00+00:00,0.0,27181500.0,0,0,0,0,1.3,902
2024-01-04 03:30:00+00:00,0.0,27091000.0,0,0,0,0,1.3,902
2024-01-04 03:40:00+00:00,0.0,27004500.0,0,0,0,0,1.2000000000000002,902
2024-01-04 03:50:00+00:00,0.0,26926000.0,0,0,0,0,1.1,902
2024-01-04 04:00:00+00:00,0.0,26835500.0,0,0,0,0,1.1,902
2024-01-04 04:10:00+00:00,0.0,26776000.0,0,0,0,0,1.0,902
2024-01-04 04:20:00+00:00,0.0,26724000.0,0,0,0,0,0.9,902
2024-01-04 04:30:00+00:00,0.0,26623500.0,0,0,0,0,0.9,902
2024-01-04 04:40:00+00:00,0.0,26485500.0,0,0,0,0,0.8,902
2024-01-04 04:50:00+00:00,0.0,26315000.0,0,0,0,0,0.7000000000000001,902
2024-01-04 05:00:00+00:00,0.0,26216500.0,0,0,0,0,0.7000000000000001,902
2024-01-04 05:10:00+00:00,0.0,26170000.0,0,0,0,0,0.6000000000000001,903
2024-01-04 05:20:00+00:00,0.0,26048000.0,0,0,0,0,0.4,903
2024-01-04 05:30:00+00:00,0.0,25875500.0,0,0,0,0,0.3,903
2024-01-04 05:40:00+00:00,0.0,25680500.0,0,0,0,0,0.2,903
2024-01-04 05:50:00+00:00,0.0,25449000.0,0,0,0,0,0.0,903
2024-01-04 06:00:00+00:00,0.0,25181500.0,0,0,0,0,-0.1,903
2024-01-04 06:10:00+00:00,0.0,24895000.0,0,0,0,0,0.0,903
2024-01-04 06:20:00+00:00,0.0,24649000.0,0,0,0,0,0.1,903
2024-01-04 06:30:00+00:00,0.0,24364000.0,0,0,0,0,0.2,903
2024-01-04 06:40:00+00:00,0.0,24070500.0,0,0,0,0,0.3,903
2024-01-04 06:50:00+00:00,0.0,23810500.0,0,0,0,0,0.4,903
2024-01-04 07:00:00+00:00,0.0,23551500.0,0,0,0,0,0.5,903
2024-01-04 07:10:00+00:00,6.25601,23292000.0,7,0,7,0,0.9,903
2024-01-04 07:20:00+00:00,366.112,23010500.0,13,0,13,0,1.4,903
2024-01-04 07:30:00+00:00,4989.0,22809000.0,43,88,50,0,1.9,903
2024-01-04 07:40:00+00:00,14191.1,22626500.0,29,539,85,0,2.3000000000000003,904
2024-01-04 07:50:00+00:00,18396.6,22441500.0,33,605,114,0,2.8000000000000003,904
2024-01-04 08:00:00+00:00,22501.3,22280000.0,37,659,144,0,3.3000000000000003,904
2024-01-04 08:10:00+00:00,26519.6,22206500.0,41,704,174,0,3.7,904
2024-01-04 08:20:00+00:00,30310.4,22075000.0,44,742,204,0,4.1000000000000005,904
2024-01-04 08:30:00+00:00,33859.3,21889500.0,46,775,234,0,4.5,904
2024-01-04 08:40:00+00:00,37195.1,21740000.0,47,811,264,0,4.9,904
2024-01-04 08:50:00+00:00,40419.5,21573000.0,50,835,293,0,5.300000000000001,904
2024-01-04 09:00:00+00:00,43183.4,21418000.0,52,856,321,0,5.7,904
2024-01-04 09:10:00+00:00,22788.5,21311000.0,210,66,232,0,6.2,904
2024-01-04 09:20:00+00:00,19549.7,21189500.0,209,27,219,0,6.7,904
2024-01-04 09:30:00+00:00,49967.4,21063000.0,56,904,398,0,7.300000000000001,904
2024-01-04 09:40:00+00:00,51756.0,20951500.0,60,908,421,0,7.800000000000001,904
2024-01-04 09:50:00+00:00,53583.1,20826000.0,62,919,443,0,8.3,904
2024-01-04 10:00:00+00:00,55186.2,20748000.0,63,929,464,0,8.8,904
2024-01-04 10:10:00+00:00,56298.7,20689000.0,64,930,480,0,9.2,904
2024-01-04 10:20:00+00:00,36832.1,20630000.0,283,195,373,0,9.6,904
2024-01-04 10:30:00+00:00,44868.4,20552500.0,196,460,414,0,9.9,904
2024-01-04 10:40:00+00:00,49160.0,20482000.0,189,545,454,0,10.3,904
2024-01-04 10:50:00+00:00,60698.7,20410000.0,67,955,540,0,10.6,904
2024-01-04 11:00:00+00:00,61452.6,20379500.0,68,959,551,0,11.0,904
2024-01-04 11:10:00+00:00,62086.9,20381000.0,68,963,560,0,11.2,904
2024-01-04 11:20:00+00:00,62529.2,20358500.0,68,965,568,0,11.4,904
2024-01-04 11:30:00+00:00,62948.9,20366000.0,69,967,574,0,11.6,904
2024-01-04 11:40:00+00:00,63247.6,20374000.0,67,973,578,0,11.8,904
2024-01-04 11:50:00+00:00,63355.5,20376000.0,67,974,580,0,12.0,904
2024-01-04 12:00:00+00:00,63320.2,20480500.0,67,974,580,0,12.2,904
2024-01-04 12:10:00+00:00,63168.6,20637000.0,67,973,579,0,12.3,903
2024-01-04 12:20:00+00:00,62922.6,20776500.0,67,972,576,0,12.4,903
2024-01-04 12:30:00+00:00,62534.1,20903500.0,67,970,571,0,12.5,903
2024-01-04 12:40:00+00:00,61769.8,21031000.0,71,956,563,0,12.6,903
2024-01-04 12:50:00+00:00,61149.8,21169500.0,71,953,554,0,12.7,903
2024-01-04 13:00:00+00:00,60315.9,21415000.0,70,949,544,0,12.8,903
2024-01-04 13:10:00+00:00,59441.8,21846500.0,70,944,532,0,12.8,903
2024-01-04 13:20:00+00:00,58425.1,21983000.0,69,939,518,0,12.7,903
2024-01-04 13:30:00+00:00,57197.0,22207500.0,68,932,503,0,12.7,903
2024-01-04 13:40:00+00:00,55840.7,22475000.0,68,922,485,0,12.6,903
2024-01-04 13:50:00+00:00,54341.7,22677500.0,67,913,467,0,12.6,903
2024-01-04 14:00:00+00:00,52697.7,23166500.0,65,904,447,0,12.5,903
2024-01-04 14:10:00+00:00,50977.2,23701500.0,64,893,425,0,12.3,903
2024-01-04 14:20:00+00:00,49382.6,23976000.0,63,880,402,0,12.0,903
2024-01-04 14:30:00+00:00,47271.2,24237500.0,61,866,378,0,11.8,903
2024-01-04 14:40:00+00:00,44931.7,24553500.0,60,846,353,0,11.5,903
2024-01-04 14:50:00+00:00,42506.3,24701500.0,58,828,326,0,11.3,903
2024-01-04 15:00:00+00:00,39913.8,24967500.0,56,807,299,0,11.0,903
2024-01-04 15:10:00+00:00,36990.0,25287500.0,54,783,270,0,10.4,904
2024-01-04 15:20:00+00:00,33789.2,25322000.0,51,756,241,0,9.7,904
2024-01-04 15:30:00+00:00,30368.7,25317500.0,48,724,212,0,9.0,904
2024-01-04 15:40:00+00:00,26621.7,25340500.0,45,682,182,0,8.3,904
2024-01-04 15:50:00+00:00,22792.1,25243500.0,41,638,151,0,7.6,904
2024-01-04 16:00:00+00:00,18838.0,25189500.0,37,585,122,0,6.9,904
2024-01-04 16:10:00+00:00,14723.3,25177000.0,32,521,93,0,6.5,904
2024-01-04 16:20:00+00:00,10422.4,25232500.0,27,443,66,0,6.2,904
2024-01-04 16:30:00+00:00,5791.94,25175000.0,21,346,41,0,5.800000000000001,904
2024-01-04 16:40:00+00:00,2691.28,25039500.0,14,229,20,0,5.4,904
2024-01-04 16:50:00+00:00,0.0,24906500.0,0,0,0,0,5.1000000000000005,905
2024-01-04 17:00:00+00:00,0.0,24675000.0,0,0,0,0,4.7,905
2024-01-04 17:10:00+00:00,0.0,24457000.0,0,0,0,0,4.5,905
2024-01-04 17:20:00+00:00,0.0,24139000.0,0,0,0,0,4.4,905
2024-01-04 17:30:00+00:00,0.0,23812500.0,0,0,0,0,4.3,905
2024-01-04 17:40:00+00:00,0.0,23574500.0,0,0,0,0,4.1000000000000005,905
2024-01-04 17:50:00+00:00,0.0,23392000.0,0,0,0,0,4.0,905
2024-01-04 18:00:00+00:00,0.0,23134000.0,0,0,0,0,3.8,905
2024-01-04 18:10:00+00:00,0.0,22997000.0,0,0,0,0,3.8,905
2024-01-04 18:20:00+00:00,0.0,22709500.0,0,0,0,0,3.9,905
2024-01-04 18:30:00+00:00,0.0,22440500.0,0,0,0,0,3.9,905
2024-01-04 18:40:00+00:00,0.0,22250500.0,0,0,0,0,3.9,905
2024-01-04 18:50:00+00:00,0.0,21936500.0,0,0,0,0,3.9,905
2024-01-04 19:00:00+00:00,0.0,21704500.0,0,0,0,0,4.0,905
2024-01-04 19:10:00+00:00,0.0,21471500.0,0,0,0,0,3.9,905
2024-01-04 19:20:00+00:00,0.0,21397000.0,0,0,0,0,3.8,905
2024-01-04 19:30:00+00:00,0.0,21288500.0,0,0,0,0,3.7,905
2024-01-04 19:40:00+00:00,0.0,21081000.0,0,0,0,0,3.6,906
2024-01-04 19:50:00+00:00,0.0,20907500.0,0,0,0,0,3.5,906
2024-01-04 20:00:00+00:00,0.0,20888000.0,0,0,0,0,3.4000000000000004,906
2024-01-04 20:10:00+00:00,0.0,20915000.0,0,0,0,0,3.4000000000000004,906
2024-01-04 20:20:00+00:00,0.0,20779500.0,0,0,0,0,3.3000000000000003,906
2024-01-04 20:30:00+00:00,0.0,20659000.0,0,0,0,0,3.3000000000000003,906
2024-01-04 20:40:00+00:00,0.0,20621500.0,0,0,0,0,3.2,906
2024-01-04 20:50:00+00:00,0.0,20535000.0,0,0,0,0,3.2,906
2024-01-04 21:00:00+00:00,0.0,20415500.0,0,0,0,0,3.1,906
2024-01-04 21:10:00+00:00,0.0,20328500.0,0,0,0,0,3.0,906
2024-01-04 21:20:00+00:00,0.0,20264500.0,0,0,0,0,3.0,906
2024-01-04 21:30:00+00:00,0.0,20324500.0,0,0,0,0,2.9000000000000004,906
2024-01-04 21:40:00+00:00,0.0,20417500.0,0,0,0,0,2.9000000000000004,906
2024-01-04 21:50:00+00:00,0.0,20521500.0,0,0,0,0,2.8000000000000003,906
2024-01-04 22:00:00+00:00,0.0,20659000.0,0,0,0,0,2.8000000000000003,906
2024-01-04 22:10:00+00:00,0.0,20904000.0,0,0,0,0,2.8000000000000003,906
2024-01-04 22:20:00+00:00,0.0,21018500.0,0,0,0,0,2.7,906
2024-01-04 22:30:00+00:00,0.0,21143000.0,0,0,0,0,2.7,906
2024-01-04 22:40:00+00:00,0.0,21447500.0,0,0,0,0,2.7,906
2024-01-04 22:50:00+00:00,0.0,21639500.0,0,0,0,0,2.7,906
2024-01-04 23:00:00+00:00,0.0,21887000.0,0,0,0,0,2.7,905
2024-01-04 23:10:00+00:00,0.0,22097000.0,0,0,0,0,2.7,905
2024-01-04 23:20:00+00:00,0.0,22277000.0,0,0,0,0,2.7,905
2024-01-04 23:30:00+00:00,0.0,22511500.0,0,0,0,0,2.7,905
2024-01-04 23:40:00+00:00,0.0,22845500.0,0,0,0,0,2.7,905
2024-01-04 23:50:00+00:00,0.0,23233500.0,0,0,0,0,2.8000000000000003,905
2024-01-05 00:00:00+00:00,0.0,23524500.0,0,0,0,0,2.8000000000000003,905
2024-01-05 00:10:00+00:00,0.0,23810000.0,0,0,0,0,2.9000000000000004,905
2024-01-05 00:20:00+00:00,0.0,24285500.0,0,0,0,0,3.0,905
2024-01-05 00:30:00+00:00,0.0,24810000.0,0,0,0,0,3.1,905
2024-01-05 00:40:00+00:00,0.0,25236000.0,0,0,0,0,3.2,905
2024-01-05 00:50:00+00:00,0.0,25592000.0,0,0,0,0,3.3000000000000003,905
2024-01-05 01:00:00+00:00,0.0,26003000.0,0,0,0,0,3.4000000000000004,905
2024-01-05 01:10:00+00:00,0.0,26439000.0,0,0,0,0,3.5,905
2024-01-05 01:20:00+00:00,0.0,26912500.0,0,0,0,0,3.6,905
2024-01-05 01:30:00+00:00,0.0,27210000.0,0,0,0,0,3.7,905
2024-01-05 01:40:00+00:00,0.0,27347500.0,0,0,0,0,3.8,905
2024-01-05 01:50:00+00:00,0.0,27450500.0,0,0,0,0,3.9,905
2024-01-05 02:00:00+00:00,0.0,27450000.0,0,0,0,0,4.0,905
2024-01-05 02:10:00+00:00,0.0,27248000.0,0,0,0,0,4.0,905
2024-01-05 02:20:00+00:00,0.0,27234500.0,0,0,0,0,4.0,905
2024-01-05 02:30:00+00:00,0.0,27247000.0,0,0,0,0,4.1000000000000005,905
2024-01-05 02:40:00+00:00,0.0,27204000.0,0,0,0,0,4.1000000000000005,905
2024-01-05 02:50:00+00:00,0.0,27174500.0,0,0,0,0,4.1000000000000005,905
2024-01-05 03:00:00+00:00,0.0,27106500.0,0,0,0,0,4.1000000000000005,905
2024-01-05 03:10:00+00:00,0.0,27085000.0,0,0,0,0,4.1000000000000005,905
2024-01-05 03:20:00+00:00,0.0,27070500.0,0,0,0,0,4.2,905
2024-01-05 03:30:00+00:00,0.0,26993500.0,0,0,0,0,4.2,905
2024-01-05 03:40:00+00:00,0.0,26935500.0,0,0,0,0,4.2,905
2024-01-05 03:50:00+00:00,0.0,26862500.0,0,0,0,0,4.2,905
2024-01-05 04:00:00+00:00,0.0,26689500.0,0,0,0,0,4.3,905
2024-01-05 04:10:00+00:00,0.0,26569500.0,0,0,0,0,4.3,905
2024-01-05 04:20:00+00:00,0.0,26441500.0,0,0,0,0,4.3,905
2024-01-05 04:30:00+00:00,0.0,26252500.0,0,0,0,0,4.4,905
2024-01-05 04:40:00+00:00,0.0,26076500.0,0,0,0,0,4.4,905
2024-01-05 04:50:00+00:00,0.0,25961000.0,0,0,0,0,4.4,905
2024-01-05 05:00:00+00:00,0.0,25903500.0,0,0,0,0,4.4,905
2024-01-05 05:10:00+00:00,0.0,25836000.0,0,0,0,0,4.5,905
2024-01-05 05:20:00+00:00,0.0,25768000.0,0,0,0,0,4.5,905
2024-01-05 05:30:00+00:00,0.0,25649500.0,0,0,0,0,4.5,905
2024-01-05 05:40:00+00:00,0.0,25509500.0,0,0,0,0,4.5,905
2024-01-05 05:50:00+00:00,0.0,25366000.0,0,0,0,0,4.6000000000000005,905
2024-01-05 06:00:00+00:00,0.0,25149000.0,0,0,0,0,4.6000000000000005,905
2024-01-05 06:10:00+00:00,0.0,24986500.0,0,0,0,0,4.7,905
2024-01-05 06:20:00+00:00,0.0,24752500.0,0,0,0,0,4.7,905
2024-01-05 06:30:00+00:00,0.0,24477500.0,0,0,0,0,4.800000000000001,905
2024-01-05 06:40:00+00:00,0.0,24229500.0,0,0,0,0,4.9,906
2024-01-05 06:50:00+00:00,0.0,24009000.0,0,0,0,0,5.0,906
2024-01-05 07:00:00+00:00,0.0,23738000.0,0,0,0,0,5.1000000000000005,906
2024-01-05 07:10:00+00:00,0.0,23503000.0,0,0,0,0,5.4,906
2024-01-05 07:20:00+00:00,628.97,23301500.0,17,0,17,0,5.7,906
2024-01-05 07:30:00+00:00,2816.67,23052000.0,39,11,40,0,6.0,906
2024-01-05 07:40:00+00:00,3594.32,22779500.0,46,6,47,0,6.300000000000001,906
2024-01-05 07:50:00+00:00,12125.2,22562500.0,67,228,98,0,6.6000000000000005,906
2024-01-05 08:00:00+00:00,984.515,22418000.0,19,0,19,0,7.0,906
2024-01-05 08:10:00+00:00,3447.54,22409000.0,49,1,49,0,7.300000000000001,906
2024-01-05 08:20:00+00:00,688.566,22261500.0,15,0,15,0,7.7,906
2024-01-05 08:30:00+00:00,3815.59,22096500.0,54,1,54,0,8.1,906
2024-01-05 08:40:00+00:00,32417.8,21933500.0,101,566,253,0,8.4,907
2024-01-05 08:50:00+00:00,29195.8,21775500.0,126,397,241,0,8.8,907
2024-01-05 09:00:00+00:00,32345.3,21637500.0,132,438,270,0,9.2,907
2024-01-05 09:10:00+00:00,35846.2,21534500.0,135,492,301,0,9.5,907
2024-01-05 09:20:00+00:00,36367.1,21377500.0,150,456,314,0,9.8,907
2024-01-05 09:30:00+00:00,48084.2,21264500.0,61,858,386,0,10.2,907
2024-01-05 09:40:00+00:00,44395.6,21149500.0,133,624,382,0,10.5,907
2024-01-05 09:50:00+00:00,31631.9,21041000.0,256,154,319,0,10.9,907
2024-01-05 10:00:00+00:00,53605.1,20965500.0,63,906,455,0,11.2,907
2024-01-05 10:10:00+00:00,27591.5,20904500.0,274,57,300,0,11.5,906
2024-01-05 10:20:00+00:00,32705.1,20810000.0,291,121,347,0,11.7,906
2024-01-05 10:30:00+00:00,50339.0,20731000.0,169,615,461,0,12.0,906
2024-01-05 10:40:00+00:00,53597.4,20677500.0,163,677,493,0,12.3,906
2024-01-05 10:50:00+00:00,59627.4,20620500.0,67,942,535,0,12.5,906
2024-01-05 11:00:00+00:00,60326.9,20583000.0,67,946,546,0,12.8,906
2024-01-05 11:10:00+00:00,61031.4,20612500.0,68,950,555,0,13.0,906
2024-01-05 11:20:00+00:00,61760.0,20603000.0,68,958,566,0,13.2,906
2024-01-05 11:30:00+00:00,62227.2,20567500.0,69,961,572,0,13.4,905
2024-01-05 11:40:00+00:00,62431.4,20531000.0,69,962,576,0,13.6,905
2024-01-05 11:50:00+00:00,62541.7,20540500.0,69,963,578,0,13.8,905
2024-01-05 12:00:00+00:00,62510.5,20654000.0,69,963,578,0,14.0,905
2024-01-05 12:10:00+00:00,62364.8,20858000.0,69,962,577,0,14.1,905
2024-01-05 12:20:00+00:00,62126.3,20942500.0,69,961,574,0,14.2,905
2024-01-05 12:30:00+00:00,61747.1,20946000.0,69,959,569,0,14.3,905
2024-01-05 12:40:00+00:00,61351.3,21054000.0,74,951,564,0,14.4,905
2024-01-05 12:50:00+00:00,60623.2,21252500.0,73,947,555,0,14.5,905
2024-01-05 13:00:00+00:00,59876.4,21488500.0,73,943,545,0,14.6,905
2024-01-05 13:10:00+00:00,58943.9,21820000.0,72,938,533,0,14.6,905
2024-01-05 13:20:00+00:00,57944.1,22028000.0,71,933,520,0,14.5,904
2024-01-05 13:30:00+00:00,56734.9,22211000.0,70,926,504,0,14.5,904
2024-01-05 13:40:00+00:00,55845.9,22476500.0,69,928,491,0,14.5,904
2024-01-05 13:50:00+00:00,54362.1,22696500.0,68,919,473,0,14.5,904
2024-01-05 14:00:00+00:00,52734.7,23073000.0,66,910,452,0,14.4,904
2024-01-05 14:10:00+00:00,51030.5,23585500.0,65,899,431,0,14.2,904
2024-01-05 14:20:00+00:00,49449.8,23841000.0,64,886,408,0,13.9,904
2024-01-05 14:30:00+00:00,47356.3,24118500.0,62,872,383,0,13.7,904
2024-01-05 14:40:00+00:00,45568.8,24415500.0,60,867,362,0,13.4,904
2024-01-05 14:50:00+00:00,43161.3,24595500.0,58,849,335,0,13.1,905
2024-01-05 15:00:00+00:00,40549.7,24869500.0,56,828,307,0,12.9,905
2024-01-05 15:10:00+00:00,37707.2,25251000.0,54,805,278,0,12.1,905
2024-01-05 15:20:00+00:00,34493.9,25396500.0,51,778,249,0,11.4,905
2024-01-05 15:30:00+00:00,31067.7,25465500.0,48,746,219,0,10.6,905
2024-01-05 15:40:00+00:00,27519.7,25492500.0,44,714,189,0,9.9,905
2024-01-05 15:50:00+00:00,23751.3,25499500.0,41,671,158,0,9.1,905
2024-01-05 16:00:00+00:00,19746.1,25485000.0,37,619,128,0,8.4,905
2024-01-05 16:10:00+00:00,15570.3,25461500.0,32,556,98,0,7.9,905
2024-01-05 16:20:00+00:00,11222.4,25360500.0,27,479,70,0,7.5,905
2024-01-05 16:30:00+00:00,6329.29,25200500.0,21,382,44,0,7.0,905
2024-01-05 16:40:00+00:00,3171.14,24994500.0,14,274,23,0,6.5,905
2024-01-05 16:50:00+00:00,0.0,24752500.0,0,0,0,0,6.1000000000000005,905
2024-01-05 17:00:00+00:00,0.0,24510500.0,0,0,0,0,5.6000000000000005,905
2024-01-05 17:10:00+00:00,0.0,24321500.0,0,0,0,0,5.4,906
2024-01-05 17:20:00+00:00,0.0,23939000.0,0,0,0,0,5.2,906
2024-01-05 17:30:00+00:00,0.0,23609000.0,0,0,0,0,5.0,906
2024-01-05 17:40:00+00:00,0.0,23232500.0,0,0,0,0,4.800000000000001,906
2024-01-05 17:50:00+00:00,0.0,22980000.0,0,0,0,0,4.6000000000000005,906
2024-01-05 18:00:00+00:00,0.0,22832500.0,0,0,0,0,4.4,906
2024-01-05 18:10:00+00:00,0.0,22633500.0,0,0,0,0,4.3,906
2024-01-05 18:20:00+00:00,0.0,22404000.0,0,0,0,0,4.2,906
2024-01-05 18:30:00+00:00,0.0,22282000.0,0,0,0,0,4.1000000000000005,906
2024-01-05 18:40:00+00:00,0.0,22080000.0,0,0,0,0,4.0,906
2024-01-05 18:50:00+00:00,0.0,21915500.0,0,0,0,0,3.9,906
2024-01-05 19:00:00+00:00,0.0,21647500.0,0,0,0,0,3.7,906
2024-01-05 19:10:00+00:00,0.0,21409500.0,0,0,0,0,3.7,906
2024-01-05 19:20:00+00:00,0.0,21037000.0,0,0,0,0,3.6,906
2024-01-05 19:30:00+00:00,0.0,20668500.0,0,0,0,0,3.5,906
2024-01-05 19:40:00+00:00,0.0,20439000.0,0,0,0,0,3.5,906
2024-01-05 19:50:00+00:00,0.0,20099000.0,0,0,0,0,3.4000000000000004,906
2024-01-05 20:00:00+00:00,0.0,19917500.0,0,0,0,0,3.3000000000000003,907
2024-01-05 20:10:00+00:00,0.0,19881000.0,0,0,0,0,3.2,907
2024-01-05 20:20:00+00:00,0.0,19798500.0,0,0,0,0,3.1,907
2024-01-05 20:30:00+00:00,0.0,19732000.0,0,0,0,0,3.0,907
2024-01-05 20:40:00+00:00,0.0,19632500.0,0,0,0,0,2.9000000000000004,907
2024-01-05 20:50:00+00:00,0.0,19526000.0,0,0,0,0,2.9000000000000004,907
2024-01-05 21:00:00+00:00,0.0,19621000.0,0,0,0,0,2.8000000000000003,907
